id,sentence,label,clean
4228,there is a bug in UWP where special characters are interpreted as letters when using multi layered keyboard layout like the german Neo2 layout.,0,bug uwp special charact interpret letter use multi layer keyboard layout like german neo layout
4232,It's also a total annoyance when working with data that require handling of lots of special charecters like JSON and XML data.,0,it also total annoy work data requir handl lot special charect like json xml data
4249,Looking forward to the progress you're doing :D,0,look forward progress d
4250,With Project Rome I can discover devices of others connect with them and launch apps or leverage app services once consent has been established.,0,project rome i discov devic connect launch app leverag app servic consent establish
4256,This feature is implemented in the accessory API which is restricted to only smart watch makers.,0,thi featur implement accessori api restrict smart watch maker
4261,This would allow them to know that additional awesome features are there.,0,thi would allow know addit awesom featur
4265,The Windows display language of my computer is set to en-US because I am an app developer and most app problems and solutions are written in English.,0,window display languag comput set en us i app develop app problem solut written english
4271,Such functionality is common to music apps in Google Play Store Apple Store BlackBerry World.,0,function common music app googl play store appl store blackberri world
4272,In most cases such apps can be ported to UWP platform and because they are coming from a POSIX/Linux the network API is 'BSD sockets' as well as some complex network communication libraries can be used to support this or that network-oriented functionality.,0,in case app port uwp platform come posix linux network api bsd socket well complex network commun librari use support network orient function
4273,Currently the network data flow is boroken once app goes into background or screen is switched off.,0,current network data flow boroken app goe background screen switch
4287,Can in-app purchases made available to Windows Store for Business?,0,app purcha made avail window store busi
4293,These channels are not accessible with the current AudioGraph API's.,0,channel access current audiograph api
4317,It has support for Linux and I think Windows should gain support too.,0,it support linux i think window gain support
4329,And the dac folder is empty.,0,dac folder empti
